site,Species,value,p_a
89-TW01,Thaleichthys pacificus,0,0
89-TW01,Trichodon trichodon,0,0
89-TW01,Xiphister atropurpureus,0,0
89-TW01,no identification,0,0
97-TW06,Agonomalus mozinoi,0,0
97-TW06,Albatrossia pectoralis,0,0
97-TW06,Ammodytes personatus,8889,1
97-TW06,Ammodytes sp.,0,0
97-TW06,Anarrhichthys ocellatus,0,0
97-TW06,Anoplarchus purpurescens,0,0
97-TW06,Anoplopoma fimbria,0,0
97-TW06,Apodichthys flavidus,5159,1
97-TW06,Artedius fenestralis,0,0
97-TW06,Artedius harringtoni,0,0
97-TW06,Artedius lateralis,0,0
97-TW06,Ascelichthys rhodorus,0,0
97-TW06,Aulorhynchus flavidus,0,0
97-TW06,Bathylagus pacificus,0,0
97-TW06,Blepsias cirrhosus,0,0
97-TW06,Brachyistius frenatus,0,0
97-TW06,Chauliodus macouni,0,0
97-TW06,Chitonotus pugetensis,406,1
97-TW06,Citharichthys sordidus,0,0
97-TW06,Citharichthys stigmaeus,0,0
97-TW06,Clinocottus embryum,0,0
97-TW06,Clinocottus globiceps,0,0
97-TW06,Clupea pallasii,19143,1
97-TW06,Coryphaenoides filifer,0,0
97-TW06,Cottus asper,8738,1
97-TW06,Cottus cognatus,0,0
97-TW06,Cottus sp.,0,0
97-TW06,Cymatogaster aggregata,1698,1
97-TW06,Embiotoca lateralis,0,0
97-TW06,Engraulis mordax,0,0
97-TW06,Enophrys bison,0,0
97-TW06,Gadus chalcogrammus,0,0
97-TW06,Gadus macrocephalus,0,0
97-TW06,Gasterosteus aculeatus,0,0
97-TW06,Gibbonsia montereyensis,0,0
97-TW06,Glyptocephalus zachirus,0,0
97-TW06,Gobiesox maeandricus,0,0
97-TW06,Hemilepidotus hemilepidotus,0,0
97-TW06,Hemilepidotus spinosus,0,0
97-TW06,Hexagrammos decagrammus,0,0
97-TW06,Hexagrammos sp.,0,0
97-TW06,Hippoglossus stenolepis,323,1
97-TW06,Hydrolagus colliei,0,0
97-TW06,Icelinus borealis,0,0
97-TW06,Icosteus aenigmaticus,0,0
97-TW06,Jordania zonope,0,0
97-TW06,Lepidogobius lepidus,0,0
97-TW06,Lepidopsetta bilineata,0,0
97-TW06,Leptocottus armatus,11603,1
97-TW06,Liparis florae,0,0
97-TW06,Liparis mucosus,0,0
97-TW06,Liparis pulchellus,0,0
97-TW06,Lipolagus ochotensis,0,0
97-TW06,Lumpenus sagitta,0,0
97-TW06,Lumpenus sp.,0,0
97-TW06,Merluccius productus,0,0
97-TW06,Microstomus pacificus,0,0
97-TW06,Myoxocephalus jaok,0,0
97-TW06,Nannobrachium regale,0,0
97-TW06,Nannobrachium ritteri,0,0
97-TW06,Nautichthys oculofasciatus,0,0
97-TW06,Odontopyxis trispinosa,0,0
97-TW06,Oligocottus maculosus,0,0
97-TW06,Oligocottus snyderi,0,0
97-TW06,Oncorhynchus clarkii lewisi,0,0
97-TW06,Oncorhynchus gorbuscha,0,0
97-TW06,Oncorhynchus keta,0,0
97-TW06,Oncorhynchus kisutch,0,0
97-TW06,Oncorhynchus mykiss,0,0
97-TW06,Oncorhynchus nerka,0,0
97-TW06,Oncorhynchus tshawytscha,7598,1
97-TW06,Ophiodon elongatus,0,0
97-TW06,Parophrys vetulus,0,0
97-TW06,Phanerodon vacca,993,1
97-TW06,Pholis gunnellus,0,0
97-TW06,Pholis laeta,0,0
97-TW06,Pholis ornata,0,0
97-TW06,Phytichthys chirus,0,0
97-TW06,Platichthys stellatus,0,0
97-TW06,Pleuronichthys coenosus,0,0
97-TW06,Poromitra cristiceps,0,0
97-TW06,Prosopium williamsoni,0,0
97-TW06,Rhinogobiops nicholsii,0,0
97-TW06,Rimicola muscarum,0,0
97-TW06,Salmo salar,0,0
97-TW06,Salvelinus malma,0,0
97-TW06,Sardinops sp.,0,0
97-TW06,Scorpaenichthys marmoratus,0,0
97-TW06,Sebastes sp.,15444,1
97-TW06,Stenobrachius leucopsarus,0,0
97-TW06,Stenobrachius nannochir,0,0
97-TW06,Synchirus gilli,0,0
97-TW06,Syngnathus leptorhynchus,0,0
97-TW06,Thaleichthys pacificus,0,0
97-TW06,Trichodon trichodon,0,0
97-TW06,Xiphister atropurpureus,0,0
97-TW06,no identification,0,0
